gene,annotation
1104|02143,heterokaryon incompatibility protein
1104|02144,rna-directed rna polymerase
1104|02145,pkhd-type hydroxylase tpa1
1104|02146,hypothetical protein CGGC5_8138
1104|02147,hypothetical protein CGGC5_9048
1104|02148,v-atpase subunit h
1104|02149,---NA---
1104|02150,gtp-binding protein
1104|02151,chromatin remodeling complex subunit
1104|02152,ribulose-phosphate 3-epimerase
1104|02153,ribosomal protein l6
1104|02154,major facilitator superfamily transporter
1104|02155,dimeric dihydrodiol
1104|02156,methyltransferase domain-containing protein
1104|02157,hypothetical protein CGLO_03430
1104|02158,tpr domain-containing protein
1104|02159,hypothetical protein CGGC5_8374
1104|02160,cpl domain-containing protein
1104|02161,duf1339 domain protein
1104|02162,hypothetical protein CGLO_05139
1104|02163,c6 transcription factor
1104|02164,integral membrane protein
1104|02165,zn 2cys6 transcription factor
1104|02166,golgi traffic protein
1104|02167,la domain-containing protein
1104|02168,phosphatidylinositol 3
1104|02169,hypothetical protein CGGC5_8367
1104|02170,upf0171 domain protein
1104|02171,prp31 c terminal domain-containing protein
1104|02172,sybindin-like family protein
1104|02173,serin endopeptidase
1104|02174,phosphate transporter
1104|02175,dna mismatch repair
1104|02176,cytochrome p450
1104|02177,casein kinase ii subunit beta-2
1104|02178,c2h2 transcription factor
1104|02179,hsp20-like protein
1104|02180,pre-mrna-splicing factor clf1
1104|02181,acetate kinase
1104|02182,inf-
1104|02183,von willebrand factor type a domain-containing protein
1104|02184,proteasome a-type and b-type
1104|02185,rwd domain-containing protein
1104|02186,dna repair protein rad51
1104|02187,choline ethanolamine kinase
1104|02188,zinc finger protein
1104|02189,yt521-b-like splicing
1104|02190,pap2 superfamily protein
1104|02191,glutathione s-transferase domain-containing protein
1104|02192,wd domain-containing protein
1104|02193,binuclear zinc transcription factor
1104|02194,cation efflux family protein
1104|02195,hypothetical protein CGGC5_8353
1104|02196,phosphoribosylglycinamide formyltransferase
1104|02197,acetate kinase
1104|02198,rna polymerase rpb4
1104|02199,rna binding protein
1104|02200,helix-loop-helix dna-binding domain-containing protein
1104|02201,---NA---
1104|02202,---NA---
1104|02203,---NA---
1104|02204,---NA---
1104|02205,catalyzes late reaction in the cephamycin biosynthetic pathway
1104|02206,---NA---
1104|02207,hypothetical protein CGGC5_1526
1104|02208,phosphoinositide phosphatase
1104|02209,folylpolyglutamate synthase
1104|02210,short chain oxidoreductase
1104|02211,amidohydrolase family protein
1104|02212,hypothetical protein CGGC5_1522
1104|02213,salicylate hydroxylase (salicylate 1-monooxygenase)
1104|02214,hydantoinase oxoprolinase
1104|02215,cfem domain-containing protein
1104|02216,hypothetical protein CGGC5_1515
1104|02217,peptidoglycan binding domain-containing protein
1104|02218,hypothetical protein CGGC5_1523
1104|02219,hypothetical protein CGGC5_8136
1104|02220,mitofilin
1104|02221,ras family protein
1104|02222,cellulase family protein
1104|02223,fungal specific transcription factor
1104|02224,folylpolyglutamate synthase
1104|02225,hypothetical protein CGGC5_1527
1104|02226,chlorogenic acid esterase precursor
1104|02227,major facilitator superfamily transporter
1104|02228,hypothetical protein CGGC5_8127
1104|02229,major facilitator superfamily transporter
1104|02230,immunoglobulin a1 protease
1104|02231,sam dependent
1104|02232,hypothetical protein CGLO_06840
1104|02233,hypothetical protein CGGC5_9044
1104|02234,sam dependent
1104|02235,pfs domain-containing protein
1104|02236,hypothetical protein CGGC5_9012
1104|02237,glycosyltransferase family 71
1104|02238,thiamine pyrophosphokinase
1104|02239,hypothetical protein CGLO_06842
1104|02240,---NA---
1104|02241,sedoheptulose-bisphosphatase
1104|02242,high-affinity nicotinic acid transporter
1104|02243,het domain protein
1104|02244,glycosyl transferase
1104|02245,tyrosinase central domain containing protein
1104|02246,ubiquinol-cytochrome-c reductase cytochrome c1
1104|02247,#NAME?
1104|02248,versatile peroxidase vpl1
1104|02249,sterigmatocystin 8-o-methyltransferase
1104|02250,cell wall protein
1104|02251,37s ribosomal protein rsm22
1104|02252,c6 zinc finger domain-containing protein
1104|02253,methylisocitrate lyase
1104|02254,hypothetical protein CGLO_06082
1104|02255,hypothetical protein FOXB_15800
1104|02256,glycosyl hydrolase family 3 n terminal domain-containing protein
1104|02257,glycosyl hydrolase family 28
1104|02258,wsc domain-containing protein
1104|02259,abc-2 type transporter
1104|02260,hypothetical protein CGGC5_1481
1104|02261,amino acid permease
1104|02262,transmembrane amino acid transporter
1104|02263,zinc carboxypeptidase
1104|02264,pectate lyase l
1104|02265,#NAME?
1104|02266,hypothetical protein CGGC5_1477
1104|02267,calcium calmodulin-dependent protein
1104|02268,fad binding domain protein
1104|02269,fad binding domain-containing protein
1104|02270,integral membrane protein
1104|02271,fad binding domain protein
1104|02272,major facilitator superfamily transporter
1104|02273,family xenobiotic compound monooxygenase
1104|02274,sodium hydrogen exchanger family protein
1104|02275,cell wall glycosyl hydrolase
1104|02276,rta1 domain protein
1104|02277,alcohol dehydrogenase -like domain-containing protein
1104|02278,protein kinase domain-containing protein
1104|02279,transmembrane protein
1104|02280,ligninase h2 precursor
1104|02281,hypothetical protein Cob_00534
1104|02282,zn 2cys6 transcriptional activator
1104|02283,---NA---
1104|02284,virginiamycin b lyase
1104|02285,isocitrate isopropylmalate dehydrogenase
1104|02286,hypothetical protein CGLO_09450
1104|02287,3-hydroxyacyl- dehydrogenase
1104|02288,rolling pebbles-like partial
1104|02289,phosphoribosylglycinamide synthetase
1104|02290,fructose-bisphosphate aldolase
1104|02291,fad binding domain protein
1104|02292,major facilitator superfamily transporter
1104|02293,plasma membrane calcium-transporting atpase 2
1104|02294,stress responsive a b barrel domain protein
1104|02295,ribonuclease e inhibitor rraa dimethylmenaquinone methyltransferase
1104|02296,major facilitator superfamily transporter
1104|02297,hypothetical protein CGGC5_10638
1104|02298,hypothetical protein CGGC5_10625
1104|02299,hypothetical protein CGGC5_10636
1104|02300,gibberellin 3-beta
1104|02301,phosphoribosylglycinamide synthetase
1104|02302,transposase-like protein
1104|02303,malate l-lactate
1104|02304,nitrogen starvation-induced glutamine rich protein
1104|02305,alanyl-trna synthetase
1104|02306,nad dependent epimerase dehydratase family protein
1104|02307,guanyl-specific ribonuclease n1
1104|02308,deuterolysin metalloprotease
1104|02309,abc multidrug transporter
1104|02310,ent-kaurene oxidase
1104|02311,integral membrane protein
1104|02312,hypothetical protein CGLO_03250
1104|02313,abc transporter
1104|02314,amp-binding enzyme
1104|02315,ferric reductase transmembrane component 5
1104|02316,quinate permease
1104|02317,tol protein
1104|02318,hypothetical protein CGGC5_10632
1104|02319,heterokaryon incompatibility protein
1104|02320,polyubiquitin binding protein (doa1 ufd3)
1104|02321,hypothetical protein CGGC5_6474
1104|02322,hypothetical protein CGGC5_6471
1104|02323,3-octaprenyl-4-hydroxybenzoate carboxy-lyase-like protein
1104|02324,btb poz domain-containing protein
1104|02325,deuterolysin metalloprotease
1104|02326,major facilitator superfamily transporter
1104|02327,ec44 protein
1104|02328,hypothetical protein CGLO_16689
1104|02329,methyltransferase domain-containing protein
1104|02330,mfs transporter
1104|02331,salicylate hydroxylase
1104|02332,hypothetical protein CGLO_08062
1104|02333,hypothetical protein CGGC5_6293
1104|02334,short-chain dehydrogenase
1104|02335,sister chromatid cohesion protein eso1
1104|02336,major facilitator superfamily transporter
1104|02337,mitochondrial chaperone bcs1
1104|02338,glycoside hydrolase
1104|02339,mitochondrial dicarboxylate
1104|02340,hypothetical protein CGGC5_9022
1104|02341,bnr repeat domain-containing protein
1104|02342,secreted protein
1104|02343,hypothetical protein CGLO_11551
1104|02344,hypothetical protein CGLO_08562
1104|02345,3-octaprenyl-4-hydroxybenzoate carboxy-lyase
1104|02346,major facilitator superfamily transporter
1104|02347,fungal specific transcription factor
1104|02348,nad dependent epimerase dehydratase
1104|02349,alpha-l-rhamnosidase
1104|02350,wd domain-containing protein
1104|02351,mfs monocarboxylate
1104|02352,hypothetical protein CGGC5_9037
1104|02353,hypothetical protein CGGC5_6480
1104|02354,hypothetical protein CGGC5_6292
1104|02355,hypothetical protein CGGC5_6288
1104|02356,zinc knuckle
1104|02357,c2h2 type zinc finger domain protein
1104|02358,hypothetical protein GLRG_11757
1104|02359,endo-beta- -glucanase
1104|02360,siderophore iron transporter
1104|02361,multicopper oxidase
1104|02362,hypothetical protein CGLO_10890
1104|02363,hypothetical protein CGGC5_4233
1104|02364,alpha beta hydrolase fold-3 protein
1104|02365,hypothetical protein CGLO_01297
1104|02366,hypothetical protein CGLO_17111
1104|02367,helix-loop-helix dna-binding domain-containing protein
1104|02368,glycoside hydrolase family 3 domain protein
1104|02369,serine carboxypeptidase
1104|02370,hypothetical protein CGGC5_4219
1104|02371,alpha-mannosyltransferase och1
1104|02372,isoflavone reductase family protein
1104|02373,major facilitator superfamily transporter
1104|02374,---NA---
1104|02375,hypothetical protein CGGC5_4225
1104|02376,ferric-chelate reductase
1104|02377,fad-dependent oxidoreductase-like enzyme
1104|02378,3-oxoadipate enol-lactonase
1104|02379,hypothetical protein CGGC5_4224
1104|02380,nacht and ankyrin domain protein
1104|02381,nonribosomal peptide
1104|02382,c6 transcription factor
1104|02383,aliphatic nitrilase
1104|02384,hypothetical protein CGGC5_4226
1104|02385,hexose transporter protein
1104|02386,conserved mitochondrial protein
1104|02387,ketoreductase
1104|02388,family taurine catabolism dioxygenase
1104|02389,saga-like transcriptional regulatory complex subunit spt3
1104|02390,histidine acid
1104|02391,hypothetical protein CGGC5_4218
1104|02392,hypothetical protein CGGC5_6301
1104|02393,swim zinc finger protein
1104|02394,hypothetical protein CGLO_06222
1104|02395,bzip transcription factor
1104|02396,c6 finger domain-containing protein
1104|02397,hypothetical protein CGGC5_6299
1104|02398,high-affinity methionine permease
1104|02399,hypothetical protein CGGC5_4207
1104|02400,heterokaryon incompatibility protein
1104|02401,ankyrin and het domain protein
1104|02402,c6 zinc finger domain-containing protein
1104|02403,hypothetical protein CGLO_17112
1104|02404,abc transmembrane type 1
1104|02405,pyridine nucleotide-disulfide oxidoreductase
1104|02406,hypothetical protein CGLO_16458
1104|02407,glucose dehydrogenase
1104|02408,hypothetical protein CGGC5_9038
1104|02409,siderophore iron transporter mirb
1104|02410,hypothetical protein CGGC5_14060
1104|02411,ribonuclease t2 family protein
1104|02412,alcohol dehydrogenase
1104|02413,hypothetical protein GLRG_01147
1104|02414,fungal specific transcription factor domain-containing protein
1104|02415,hypothetical protein CGGC5_14063
1104|02416,parp domain-containing protein
1104|02417,hypothetical protein CGLO_08061
1104|02418,2-ketogluconate reductase
1104|02419,short-chain dehydrogenase reductase sdr
1104|02420,hypothetical protein CGGC5_14054
1104|02421,fibronectin type iii domain-containing protein
1104|02422,intracellular serine protease
1104|02423,major facilitator superfamily transporter
1104|02424,major facilitator superfamily transporter
1104|02425,aminobenzoyl-glutamate utilization protein b
1104|02426,sporulation associated protein
1104|02427,intracellular serine protease
1104|02428,ankyrin unc44
1104|02429,---NA---
1104|02430,ubiquitination network signaling protein
1104|02431,argininosuccinate lyase
1104|02432,nad -binding partial
1104|02433,fructose-bisphosphate aldolase
1104|02434,hypothetical protein CGGC5_14037
1104|02435,vegetative cell wall protein gp1
1104|02436,methyltransferase domain-containing protein
1104|02437,hypothetical protein CGGC5_12240
1104|02438,catalase protein
1104|02439,coenzyme a transferase
1104|02440,peptidase c14 caspase catalytic subunit p20
1104|02441,thermostable beta-glucosidase b
1104|02442,maltose permease
1104|02443,fad binding domain-containing protein
1104|02444,tachykinin family protein
1104|02445,atp synthase f0
1104|02446,zn 2cys6 transcription factor
1104|02447,prib protein
1104|02448,phenol hydroxylase
1104|02449,serin endopeptidase
1104|02450,pth11-like integral membrane protein
1104|02451,hypothetical protein CGGC5_5712
1104|02452,pfs domain-containing protein
1104|02453,c6 transcription factor
1104|02454,ankyrin repeat protein
1104|02455,hypothetical protein CGGC5_5732
1104|02456,phosphatidylethanolamine-binding protein
1104|02457,hypothetical protein CGLO_14480
1104|02458,thiol protease
1104|02459,acting on the ch-oh group of nad or nadp as acceptor
1104|02460,phenylacetaldoxime dehydratase
1104|02461,fad binding domain-containing protein
1104|02462,retinol dehydrogenase 13
1104|02463,c2h2 type zinc finger domain protein
1104|02464,integral membrane protein pth11-like protein
1104|02465,endonuclease exonuclease phosphatase
1104|02466,cupin domain-containing protein
1104|02467,fad binding domain-containing protein
1104|02468,hypothetical protein CGLO_07302
1104|02469,major facilitator superfamily transporter
1104|02470,lactose permease
1104|02471,extracellular proline-serine rich protein
1104|02472,apple protein
1104|02473,c-3 sterol dehydrogenase c-4 decarboxylase family protein
1104|02474,c2h2 type zinc finger domain protein
1104|02475,atp gtp binding protein
1104|02476,hypothetical protein CFIO01_01178
1104|02477,hypothetical protein Cob_03732
1104|02478,---NA---
1104|02479,tpr domain-containing protein
1104|02480,acetyl- acetyltransferase
1104|02481,mucin-like protein 1
1104|02482,"hypothetical protein CGGC5_12232, partial"
1104|02483,---NA---
1104|02484,transmembrane amino acid transporter
1104|02485,rnapii degradation factor def1
1104|02486,sulphydryl oxidase
1104|02487,serin endopeptidase
1104|02488,kelch domain-containing protein
1104|02489,hypothetical protein CGLO_07718
1104|02490,high-affinity nicotinic acid transporter
1104|02491,short chain dehydrogenase
1104|02492,ankyrin repeat protein
1104|02493,hypothetical protein CGGC5_1010
1104|02494,fad dependent
1104|02495,hypothetical protein CGLO_07716
1104|02496,pfs domain-containing protein
1104|02497,zinc-binding dehydrogenase
1104|02498,trichothecene 3-o-acetyltransferase
1104|02499,glycosyl hydrolase family 2
1104|02500,o-methylsterigmatocystin oxidoreductase
1104|02501,short-chain dehydrogenase reductase sdr
